OBJECTID,SHAPE,inci_id,date_occu,address,description,type,X_Coord,Y_Coord,category,NIBRS_Code
6913,Point,20200404114,4/2/2020 11:40:00 PM,5400 LAWNDALE DR,Intimidation,Assault Offenses,1753242.741926,875390.653617,Person,13C
6934,Point,20200403090,4/3/2020 3:00:00 PM,2200 OBRIEN ST,Intimidation,Assault Offenses,1749151.694456,834550.06955,Person,13C
6940,Point,20200408083,4/3/2020 6:30:00 PM,2800 KENTWOOD ST,Intimidation,Assault Offenses,1776433.6259,851077.637586,Person,13C
6944,Point,20200403133,4/3/2020 8:13:24 PM,2200 PHILLIPS AV,Intimidation,Assault Offenses,1778675.677024,855052.261836,Person,13C
6948,Point,20200403140,4/3/2020 10:15:00 PM,1100 MONTICELLO ST,Intimidation,Assault Offenses,1742967.226159,856223.5146,Person,13C
6956,Point,20200404031,4/4/2020 4:46:54 AM,3300 SPRING ST,Intimidation,Assault Offenses,1777594.110949,863967.737916,Person,13C
6968,Point,20200404069,4/4/2020 1:33:05 PM,2700 S ELM-EUGENE ST,Intimidation,Assault Offenses,1765968.366523,834668.191218,Person,13C
6977,Point,20200409165,4/4/2020 6:59:00 PM,1600 WESTOVER TER,Intimidation,Assault Offenses,0,0,Person,13C
6991,Point,20200405016,4/5/2020 12:17:13 AM,2000 BRIAR RUN DR,Intimidation,Assault Offenses,1788286.20162,871986.322723,Person,13C
7014,Point,20200405064,4/5/2020 12:58:15 PM,400 SHAW ST,Intimidation,Assault Offenses,1774461.054839,847979.21892,Person,13C
7024,Point,20200405084,4/5/2020 3:24:33 PM,3500 LYNHAVEN DR,Intimidation,Assault Offenses,1761107.826516,830476.484,Person,13C
7039,Point,20200405137,4/5/2020 7:00:00 PM,3600 MARKHAM RD,Intimidation,Assault Offenses,1776464.967579,865103.164541,Person,13C
7053,Point,20200406007,4/6/2020 12:29:00 AM,2400 E MARKET ST,Intimidation,Assault Offenses,1776486.460009,847660.159823,Person,13C
7063,Point,20200408115,4/6/2020 7:30:00 AM,1700 SOUTH 40 DR,Intimidation,Assault Offenses,1736769.64926,839568.988096,Person,13C
7067,Point,20200406039,4/6/2020 9:28:14 AM,2700 W GATE CITY BLVD,Intimidation,Assault Offenses,1753729.476299,839076.686024,Person,13C
7070,Point,20200406061,4/6/2020 11:00:00 AM,1000 ALAMANCE CHURCH RD,Intimidation,Assault Offenses,1772495.15727,834482.60034,Person,13C
7088,Point,20200406132,4/6/2020 5:53:06 PM,1200 ORCHARD ST,Intimidation,Assault Offenses,1763414.446049,839742.16699,Person,13C
7159,Point,20200409227,4/8/2020 9:11:20 AM,100 E CARTERET ST,Intimidation,Assault Offenses,1766026.18434,833517.315198,Person,13C
7162,Point,20200408067,4/8/2020 10:36:32 AM,4500 W MARKET ST,Intimidation,Assault Offenses,1746918.734858,845123.39195,Person,13C
7201,Point,20200410026,4/8/2020 8:35:00 PM,1800 J AV,Intimidation,Assault Offenses,1757426.616254,838042.995642,Person,13C
7247,Point,20200409134,4/9/2020 2:57:53 PM,1300 LEES CHAPEL RD,Intimidation,Assault Offenses,1766844.540451,868656.953151,Person,13C
7260,Point,20200409185,4/9/2020 6:45:00 PM,1600 KAY ST,Intimidation,Assault Offenses,1772750.873035,855640.765621,Person,13C
7287,Point,20200410054,4/10/2020 9:00:50 AM,2000 VEASLEY ST,Intimidation,Assault Offenses,1750137.944402,836150.133895,Person,13C
7289,Point,20200410045,4/10/2020 9:25:16 AM,3300 REHOBETH CHURCH RD,Intimidation,Assault Offenses,1757666.5984,830524.015637,Person,13C
7353,Point,20200411070,4/11/2020 2:15:00 PM,2300 E MARKET ST,Intimidation,Assault Offenses,1775815.879695,847465.201622,Person,13C
7358,Point,20200411108,4/11/2020 4:30:00 PM,2700 PATIO PL,Intimidation,Assault Offenses,1778813.252123,855773.927787,Person,13C
7371,Point,20200411143,4/11/2020 7:13:00 PM,5800 OLD OAK RIDGE RD,Intimidation,Assault Offenses,1735799.567107,857585.474465,Person,13C
7376,Point,20200411158,4/11/2020 8:35:00 PM,300 W CAMEL ST,Intimidation,Assault Offenses,1777080.610284,846848.279625,Person,13C
7421,Point,20200413219,4/12/2020 6:00:00 PM,2900 MARTINSVILLE RD,Intimidation,Assault Offenses,1755143.560836,861030.955695,Person,13C
7428,Point,20200412123,4/12/2020 7:30:43 PM,4200 SUMNER RIDGE LN,Intimidation,Assault Offenses,1760680.39905,818875.522029,Person,13C
7457,Point,20200413143,4/13/2020 1:15:00 PM,3100 UTAH PL,Intimidation,Assault Offenses,1778226.160517,861723.432886,Person,13C
7461,Point,20200413155,4/13/2020 2:13:12 PM,4100 SUMMERGLEN DR,Intimidation,Assault Offenses,1756375.907656,825802.740891,Person,13C
7492,Point,20200414006,4/14/2020 12:30:00 AM,1000 ARBOR DR,Intimidation,Assault Offenses,1777480.872226,843399.28272,Person,13C
7529,Point,20200414161,4/14/2020 6:30:00 PM,700 GREENHAVEN DR,Intimidation,Assault Offenses,1760028.111945,828802.392981,Person,13C
7568,Point,20200415159,4/15/2020 4:15:00 PM,5800 OLD OAK RIDGE RD,Intimidation,Assault Offenses,1735799.567107,857585.474465,Person,13C
7652,Point,20200417142,4/17/2020 3:30:00 PM,600 MARTIN LUTHER KING JR DR,Intimidation,Assault Offenses,1767794.201852,842502.465846,Person,13C
7658,Point,20200417135,4/17/2020 5:08:37 PM,500 TEAGUE ST,Intimidation,Assault Offenses,1763140.037914,831602.58123,Person,13C
7700,Point,20200418051,4/18/2020 11:14:00 AM,2400 W FLORIDA ST,Intimidation,Assault Offenses,1754280.515918,838993.755463,Person,13C
7703,Point,20200418137,4/18/2020 12:00:00 PM,300 AVALON RD,Intimidation,Assault Offenses,1776608.279806,845880.938166,Person,13C
7727,Point,20200418117,4/18/2020 6:45:04 PM,100 W ELMSLEY DR,Intimidation,Assault Offenses,1765607.300699,821579.839927,Person,13C
7735,Point,20200418140,4/18/2020 9:40:00 PM,1800 MAPLEWOOD LN,Intimidation,Assault Offenses,1750343.583951,836646.833603,Person,13C
7752,Point,20200419029,4/19/2020 4:13:17 AM,400 GILLESPIE ST,Intimidation,Assault Offenses,1774153.829306,845604.587918,Person,13C
7778,Point,20200420123,4/19/2020 8:30:00 PM,2400 MERRITT DR,Intimidation,Assault Offenses,1745263.278171,833448.312941,Person,13C
7791,Point,20200421071,4/20/2020,1500 LOVETT ST,Intimidation,Assault Offenses,1758892.61916,838980.463589,Person,13C
7800,Point,20200420052,4/20/2020 9:00:00 AM,2300 JULIET PL,Intimidation,Assault Offenses,1754886.680535,828154.752089,Person,13C
7838,Point,20200420199,4/20/2020 9:34:11 PM,1600 AUTUMN DR,Intimidation,Assault Offenses,1775703.014367,854756.826716,Person,13C
7846,Point,20200421005,4/21/2020 12:11:50 AM,1700 BRIGHTON ST,Intimidation,Assault Offenses,1774936.451249,854441.374275,Person,13C
7857,Point,20200421040,4/21/2020 8:10:00 AM,2200 MARTIN LUTHER KING JR DR/US 29 S,Intimidation,Assault Offenses,1771097.565609,836212.137696,Person,13C
7880,Point,20200421167,4/21/2020 6:30:00 PM,2200 E WENDOVER AV,Intimidation,Assault Offenses,1776165.119622,851451.911614,Person,13C
7904,Point,20200422172,4/22/2020,1000 FIR PL,Intimidation,Assault Offenses,1745563.213149,840660.101861,Person,13C
7928,Point,20200422114,4/22/2020 3:09:08 PM,800 MERRITT DR,Intimidation,Assault Offenses,1747153.117821,841775.069257,Person,13C
7944,Point,20200422166,4/22/2020 7:45:00 PM,4100 CHATEAU DR,Intimidation,Assault Offenses,1744509.056635,835496.119566,Person,13C
7962,Point,20200429111,4/23/2020,4300 HALIFAX RD,Intimidation,Assault Offenses,1745614.878265,838707.25272,Person,13C
7972,Point,20200423148,4/23/2020 11:00:00 AM,400 N RALEIGH ST,Intimidation,Assault Offenses,1775844.157857,848157.531287,Person,13C
8002,Point,20200424211,4/24/2020,0 BRANDY DR,Intimidation,Assault Offenses,1737183.532712,845288.460621,Person,13C
8008,Point,20200427079,4/24/2020 1:00:00 AM,800 CARRIELAND DR,Intimidation,Assault Offenses,1777305.320177,851707.912919,Person,13C
8010,Point,20200424017,4/24/2020 1:35:00 AM,1900 BELCREST DR,Intimidation,Assault Offenses,1772029.808847,839114.942966,Person,13C
8012,Point,20200424041,4/24/2020 8:00:28 AM,0 HUNTLEY CT,Intimidation,Assault Offenses,1762791.738833,839634.920341,Person,13C
8046,Point,20200424195,4/24/2020 6:52:40 PM,400 GILLESPIE ST,Intimidation,Assault Offenses,1774153.829306,845604.587918,Person,13C
8053,Point,20200424208,4/24/2020 8:51:24 PM,400 E FLORIDA ST,Intimidation,Assault Offenses,1768670.790188,838156.370663,Person,13C
8059,Point,20200424257,4/24/2020 11:00:24 PM,1100 OMAHA ST,Intimidation,Assault Offenses,1769221.847807,841270.041241,Person,13C
8060,Point,20200505046,4/25/2020,600 GRASSWREN WAY,Intimidation,Assault Offenses,1716912.120466,862278.860336,Person,13C
8095,Point,20200425143,4/25/2020 5:45:00 PM,1700 WESTMINSTER DR,Intimidation,Assault Offenses,1743782.742257,858349.98812,Person,13C
8112,Point,20200426010,4/26/2020 1:29:51 AM,3900 HAHNS LN,Intimidation,Assault Offenses,1782050.888155,847996.292945,Person,13C
8116,Point,20200429103,4/26/2020 8:00:00 AM,4200 SUMNER RIDGE LN,Intimidation,Assault Offenses,1760680.39905,818875.522029,Person,13C
8129,Point,20200426066,4/26/2020 2:42:00 PM,2500 GLENHAVEN DR,Intimidation,Assault Offenses,1759293.27162,833649.417314,Person,13C
8140,Point,20200426101,4/26/2020 6:05:00 PM,3200 YANCEYVILLE ST,Intimidation,Assault Offenses,1771073.229006,862198.253545,Person,13C
8164,Point,20200427021,4/27/2020 3:10:35 AM,2400 E MARKET ST,Intimidation,Assault Offenses,1776486.460009,847660.159823,Person,13C
8185,Point,20200427163,4/27/2020 4:50:00 PM,300 E CORNWALLIS DR,Intimidation,Assault Offenses,1767943.371627,857087.402418,Person,13C
8201,Point,20200427203,4/27/2020 8:19:35 PM,1100 E BESSEMER AV,Intimidation,Assault Offenses,1771876.612001,850791.44599,Person,13C
8202,Point,20200501175,4/27/2020 8:30:00 PM,1300 LEES CHAPEL RD,Intimidation,Assault Offenses,1766844.540451,868656.953151,Person,13C
8226,Point,20200428112,4/28/2020 2:00:24 PM,3200 RANDLEMAN RD,Intimidation,Assault Offenses,1761767.633334,822817.672664,Person,13C
8233,Point,20200428137,4/28/2020 3:21:07 PM,500 SAVANNAH ST,Intimidation,Assault Offenses,1762750.181902,836258.00986,Person,13C
8251,Point,20200428212,4/28/2020 9:30:00 PM,400 S BOOKER ST,Intimidation,Assault Offenses,1773235.102504,845781.999507,Person,13C
8276,Point,20200429102,4/29/2020 2:00:00 PM,100 E SENECA RD,Intimidation,Assault Offenses,1766052.56322,832362.192502,Person,13C
8283,Point,20200429153,4/29/2020 3:59:00 PM,2100 SPENCER ST,Intimidation,Assault Offenses,1775691.449997,844457.058344,Person,13C
8293,Point,20200501194,4/29/2020 8:00:00 PM,800 ENGLEWOOD ST,Intimidation,Assault Offenses,1755587.360274,844115.253696,Person,13C
8348,Point,20200501003,4/30/2020 11:20:12 PM,300 AVALON RD,Intimidation,Assault Offenses,1776608.279806,845880.938166,Person,13C
8353,Point,20200501010,5/1/2020 1:25:00 AM,1200 WOODBRIAR AV,Intimidation,Assault Offenses,1779850.767373,854366.191973,Person,13C
8366,Point,20200501084,5/1/2020 10:20:00 AM,400 E FLORIDA ST,Intimidation,Assault Offenses,1768670.790188,838156.370663,Person,13C
8377,Point,20200501154,5/1/2020 3:00:33 PM,5600 ATWATER DR,Intimidation,Assault Offenses,1734794.035308,827053.630709,Person,13C
8398,Point,20200502001,5/1/2020 11:10:00 PM,0 HILTIN PL,Intimidation,Assault Offenses,1737914.490274,846753.603243,Person,13C
8494,Point,20200503120,5/3/2020 5:30:00 PM,2700 E MARKET ST,Intimidation,Assault Offenses,1778500.892818,848862.072859,Person,13C
8495,Point,20200503125,5/3/2020 6:30:00 PM,600 PISGAH CHURCH RD,Intimidation,Assault Offenses,1763571.108695,867441.385646,Person,13C
8500,Point,20200504085,5/3/2020 8:00:00 PM,6400 OLD OAK RIDGE RD,Intimidation,Assault Offenses,1724156.468292,866685.512079,Person,13C
8524,Point,20200504079,5/4/2020 11:01:25 AM,100 E SENECA RD,Intimidation,Assault Offenses,1766052.56322,832362.192502,Person,13C
8568,Point,20200504222,5/4/2020 9:01:47 PM,1100 SUMMIT AV,Intimidation,Assault Offenses,1771235.189917,852078.225135,Person,13C
8611,Point,20200505213,5/5/2020 5:17:00 PM,3000 DELLWOOD DR,Intimidation,Assault Offenses,1758456.51821,860934.111671,Person,13C
8642,Point,20200506083,5/6/2020 10:45:00 AM,400 E MONTCASTLE DR,Intimidation,Assault Offenses,1767746.155334,828104.000182,Person,13C
8654,Point,20200506206,5/6/2020 3:00:00 PM,4400 CORNELL AV,Intimidation,Assault Offenses,1746748.132299,843966.62389,Person,13C
8655,Point,20200506153,5/6/2020 3:05:00 PM,2000 PINE BLUFF ST,Intimidation,Assault Offenses,1756748.029048,839705.392662,Person,13C
8665,Point,20200506214,5/6/2020 9:20:00 PM,400 N DUDLEY ST,Intimidation,Assault Offenses,1769920.78262,847341.73927,Person,13C
8697,Point,20200507160,5/7/2020 4:00:00 PM,1300 AVALON RD,Intimidation,Assault Offenses,1776374.447957,841547.381511,Person,13C
8775,Point,20200509003,5/8/2020 11:26:25 PM,100 SHORE LAKE DR,Intimidation,Assault Offenses,1762178.640545,872777.990115,Person,13C
8791,Point,20200509105,5/9/2020 10:05:00 AM,2800 COTTAGE PL,Intimidation,Assault Offenses,1755380.370837,870726.340542,Person,13C
8858,Point,20200510142,5/10/2020 6:20:00 PM,100 CONCORD ST,Intimidation,Assault Offenses,1765946.534395,835506.633717,Person,13C
8861,Point,20200510148,5/10/2020 7:30:12 PM,100 W TERRELL ST,Intimidation,Assault Offenses,1765967.866843,836913.532009,Person,13C
8872,Point,20200511038,5/11/2020 12:30:00 AM,0 HILTIN PL,Intimidation,Assault Offenses,1737914.490274,846753.603243,Person,13C
8888,Point,20200511129,5/11/2020 12:21:00 PM,2500 YANCEYVILLE ST,Intimidation,Assault Offenses,1771121.701021,858845.333687,Person,13C
8940,Point,20200512134,5/12/2020 2:22:00 PM,1400 W GATE CITY BLVD,Intimidation,Assault Offenses,1759630.299383,842699.39103,Person,13C
8960,Point,20200512201,5/12/2020 9:45:37 PM,6000 SPANISH OAK DR,Intimidation,Assault Offenses,1734555.074047,843587.753017,Person,13C
8964,Point,20200513035,5/13/2020,2400 LAKE BRANDT PL,Intimidation,Assault Offenses,1750055.246499,871166.703243,Person,13C
8986,Point,20200513124,5/13/2020 5:14:08 PM,100 MEADOWVILLE LN,Intimidation,Assault Offenses,1760943.639133,823919.141054,Person,13C
8991,Point,20200513147,5/13/2020 7:35:12 PM,900 SUMMIT AV,Intimidation,Assault Offenses,1770282.57519,850269.538812,Person,13C
8992,Point,20200513152,5/13/2020 7:48:00 PM,800 GRENTTON PL,Intimidation,Assault Offenses,1770768.273376,871199.789678,Person,13C
9004,Point,20200513189,5/13/2020 11:22:13 PM,1100 MARTIN ST,Intimidation,Assault Offenses,1768808.128392,841289.761274,Person,13C
9011,Point,20200514018,5/14/2020 2:03:22 AM,1800 HUDGINS DR,Intimidation,Assault Offenses,1763009.607889,838529.048056,Person,13C
9012,Point,20200514046,5/14/2020 8:18:12 AM,600 S REGIONAL RD,Intimidation,Assault Offenses,1717007.547496,849106.322606,Person,13C
9025,Point,20200514086,5/14/2020 11:00:00 AM,1000 W BARTON ST,Intimidation,Assault Offenses,1742909.704678,840568.53187,Person,13C
9049,Point,20200514169,5/14/2020 6:21:00 PM,2200 SPRINGHILL RD,Intimidation,Assault Offenses,1755965.217284,836169.248156,Person,13C
9055,Point,20200514189,5/14/2020 8:37:00 PM,1000 ALAMANCE CHURCH RD,Intimidation,Assault Offenses,1772495.15727,834482.60034,Person,13C
9088,Point,20200515148,5/15/2020 5:34:50 PM,4400 GRAY WOLF WAY,Intimidation,Assault Offenses,1759715.870911,818404.647611,Person,13C
9091,Point,20200515157,5/15/2020 6:30:00 PM,700 W TERRELL ST,Intimidation,Assault Offenses,1762580.691812,837382.475147,Person,13C
9095,Point,20200518079,5/15/2020 7:30:00 PM,4500 W WENDOVER AV,Intimidation,Assault Offenses,1732125.828308,839873.430086,Person,13C
9146,Point,20200516179,5/16/2020 7:05:15 PM,100 WINDHILL CT,Intimidation,Assault Offenses,1780387.019369,863425.000044,Person,13C
9157,Point,20200517027,5/17/2020 12:30:02 AM,2800 E MARKET ST,Intimidation,Assault Offenses,1778932.970612,849124.205125,Person,13C
9179,Point,20200517113,5/17/2020 4:30:00 PM,800 GREENHAVEN DR,Intimidation,Assault Offenses,1759192.844665,828524.972553,Person,13C
9199,Point,20200518012,5/18/2020 12:07:59 AM,1000 BRUSHY FORK DR,Intimidation,Assault Offenses,1760210.300101,817275.272191,Person,13C
9243,Point,20200520037,5/19/2020 8:00:00 AM,4300 BIG TREE WAY,Intimidation,Assault Offenses,1737232.906118,841013.094204,Person,13C
9264,Point,20200519173,5/19/2020 4:10:28 PM,2800 ORANGE ST,Intimidation,Assault Offenses,1774980.447656,859865.83613,Person,13C
9270,Point,20200519193,5/19/2020 6:43:56 PM,300 W J J DR,Intimidation,Assault Offenses,1764223.179462,831687.377176,Person,13C
9284,Point,20200520075,5/20/2020 11:13:38 AM,200 LUCAN DR,Intimidation,Assault Offenses,1764671.901292,822530.57166,Person,13C
9306,Point,20200521008,5/20/2020 10:00:00 PM,2100 W MEADOWVIEW RD,Intimidation,Assault Offenses,1752729.64543,836391.714403,Person,13C
9325,Point,20200521137,5/21/2020 1:40:00 PM,3100 UTAH PL,Intimidation,Assault Offenses,1778226.160517,861723.432886,Person,13C
9357,Point,20200521233,5/21/2020 9:32:00 PM,1600 LURAY DR,Intimidation,Assault Offenses,1762717.405047,838975.134004,Person,13C
9373,Point,20200522142,5/22/2020 12:13:00 PM,700 E MARKET ST,Intimidation,Assault Offenses,1768695.166494,846000.573131,Person,13C
9384,Point,20200523060,5/22/2020 5:30:00 PM,2400 W FRIENDLY AV,Intimidation,Assault Offenses,1755540.878275,849258.837847,Person,13C
9387,Point,20200522226,5/22/2020 6:00:00 PM,2100 W MEADOWVIEW RD,Intimidation,Assault Offenses,1752729.64543,836391.714403,Person,13C
9405,Point,20200523059,5/23/2020 10:07:33 AM,3300 BECK ST,Intimidation,Assault Offenses,1777788.273966,850188.92881,Person,13C
840,Point,20191215062,12/15/2019 8:30:00 AM,100 POLICE PZ,Pocket-Picking,Larceny/Theft Offenses,1765634.246385,845200.236015,Property,23A
1605,Point,20191229155,12/29/2019 7:36:01 PM,900 SUMMIT AV,Pocket-Picking,Larceny/Theft Offenses,1770282.57519,850269.538812,Property,23A
1894,Point,20200104011,1/4/2020 12:26:04 AM,2400 MAYWOOD ST/W GATE CITY BLVD,Pocket-Picking,Larceny/Theft Offenses,1754040.679228,839626.245215,Property,23A
3063,Point,20200127107,1/25/2020 2:38:27 PM,4600 W MARKET ST,Pocket-Picking,Larceny/Theft Offenses,1745326.504431,845576.33795,Property,23A
3787,Point,20200208021,2/8/2020 1:57:00 AM,100 S ELM ST,Pocket-Picking,Larceny/Theft Offenses,1701790.366791,804504.311258,Property,23A
4251,Point,20200215208,2/15/2020 9:45:56 PM,900 S HOLDEN RD,Pocket-Picking,Larceny/Theft Offenses,1750401.536345,842402.318738,Property,23A
4488,Point,20200220045,2/20/2020 3:40:00 AM,5300 W MARKET ST,Pocket-Picking,Larceny/Theft Offenses,1739168.859269,845880.654361,Property,23A
4588,Point,20200222044,2/21/2020 11:00:00 PM,100 BARNHARDT ST,Pocket-Picking,Larceny/Theft Offenses,1766277.492468,844351.568372,Property,23A
4599,Point,20200222022,2/22/2020 2:00:00 AM,2900 PATTERSON ST,Pocket-Picking,Larceny/Theft Offenses,1750489.465654,840654.806786,Property,23A
4858,Point,20200227106,2/26/2020 1:25:41 PM,1700 SPRING GARDEN ST,Pocket-Picking,Larceny/Theft Offenses,1757889.039441,843103.344918,Property,23A
5461,Point,20200309177,3/7/2020 7:50:00 PM,4300 BIG TREE WAY,Pocket-Picking,Larceny/Theft Offenses,1737232.906118,841013.094204,Property,23A
1160,Point,20191220271,12/20/2019 9:30:00 PM,1500 NEW GARDEN RD,Purse-snatching,Larceny/Theft Offenses,1739235.311539,859879.802429,Property,23B
1187,Point,20191221042,12/21/2019 4:15:43 AM,200 WIND RD,Purse-snatching,Larceny/Theft Offenses,1767655.556127,867968.866374,Property,23B
2420,Point,20200113084,1/13/2020 11:11:52 AM,500 PISGAH CHURCH RD,Purse-snatching,Larceny/Theft Offenses,1764357.350348,867674.036605,Property,23B
2499,Point,20200114179,1/14/2020 3:42:00 PM,1600 E BESSEMER AV,Purse-snatching,Larceny/Theft Offenses,1773793.222516,850650.373576,Property,23B
5499,Point,20200308145,3/8/2020 5:39:27 PM,5900 BALLINGER RD,Purse-snatching,Larceny/Theft Offenses,1736501.774438,856420.975822,Property,23B
6034,Point,20200317197,3/17/2020 11:20:37 PM,4700 US 29 N,Purse-snatching,Larceny/Theft Offenses,1787100.316637,878707.619382,Property,23B
6080,Point,20200325115,3/18/2020 9:30:00 PM,3700 WIRELESS DR,Purse-snatching,Larceny/Theft Offenses,1756289.10718,863215.579888,Property,23B
6629,Point,20200328101,3/28/2020 12:30:00 PM,1500 W GATE CITY BLVD,Purse-snatching,Larceny/Theft Offenses,1758731.563676,842423.637269,Property,23B
33,Point,20191129023,11/29/2019 2:50:00 AM,2400 E MARKET ST,Shoplifting,Larceny/Theft Offenses,1776486.460009,847660.159823,Property,23C
49,Point,20191202192,11/29/2019 2:50:00 PM,4700 US 29 N,Shoplifting,Larceny/Theft Offenses,1787100.316637,878707.619382,Property,23C
58,Point,20191129141,11/29/2019 6:16:10 PM,400 FOUR SEASONS TOWN CTR,Shoplifting,Larceny/Theft Offenses,1751626.466621,834085.934115,Property,23C
62,Point,20191129144,11/29/2019 6:46:16 PM,100 FOUR SEASONS TOWN CTR,Shoplifting,Larceny/Theft Offenses,1751375.78598,834646.76194,Property,23C
